Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
0565-IYCGT,1,Q3,1,Churned,Yes,1,93,6230,Competitor,Competitor made better offer
0565-JUPYD,1,Q3,4,Stayed,No,0,43,4908,,
0567-GGCAC,1,Q3,3,Stayed,No,0,71,2845,,
0567-XRHCU,1,Q3,3,Stayed,No,0,73,4479,,
0568-ONFPC,1,Q3,1,Churned,Yes,1,83,2102,Other,Moved
0570-BFQHT,1,Q3,3,Stayed,No,0,26,3581,,
0572-ZJKLT,1,Q3,3,Stayed,No,0,58,4736,,
0575-CUQOV,1,Q3,4,Stayed,No,0,29,6150,,
0576-WNXXC,1,Q3,1,Churned,Yes,1,75,2999,Dissatisfaction,Service dissatisfaction
0577-WHMEV,1,Q3,3,Stayed,No,0,73,4839,,
0578-SKVMF,1,Q3,1,Churned,Yes,1,88,3804,Competitor,Competitor had better devices
0580-PIQHM,1,Q3,3,Stayed,No,0,52,3275,,
0581-BXBUB,1,Q3,4,Stayed,No,0,50,4503,,
0581-MDMPW,1,Q3,3,Stayed,No,0,37,5557,,
0582-AVCLN,1,Q3,5,Stayed,No,0,59,5919,,
0584-BJQGZ,1,Q3,4,Stayed,No,0,63,4855,,
0585-EGDDA,1,Q3,3,Stayed,No,0,31,2478,,
0587-DMGBH,1,Q3,3,Churned,Yes,1,75,2269,Competitor,Competitor offered higher download speeds
0594-UFTUL,1,Q3,4,Stayed,No,0,31,2928,,
0595-ITUDF,1,Q3,3,Stayed,No,0,37,5371,,
0596-BQCEQ,1,Q3,1,Churned,Yes,1,93,4120,Competitor,Competitor had better devices
0599-XNYDO,1,Q3,5,Stayed,No,0,33,5456,,
0601-WZHJF,1,Q3,3,Churned,Yes,1,76,5360,Attitude,Attitude of service provider
0602-DDUML,1,Q3,3,Stayed,No,0,38,4487,,
0603-OLQDC,1,Q3,3,Stayed,No,0,36,5796,,
0603-TPMIB,1,Q3,4,Stayed,No,0,30,4746,,
0604-THJFP,1,Q3,3,Stayed,No,0,46,5446,,
0607-DAAHE,1,Q3,3,Churned,Yes,1,66,6265,Price,Long distance charges
0607-MVMGC,1,Q3,3,Stayed,No,0,63,2595,,
0608-JDVEC,1,Q3,4,Stayed,No,0,61,5914,,
0611-DFXKO,1,Q3,2,Churned,Yes,1,78,4594,Dissatisfaction,Service dissatisfaction
0612-RTZZA,1,Q3,2,Churned,Yes,1,87,4628,Price,Price too high
0613-WUXUM,1,Q3,3,Stayed,No,0,53,5261,,
0616-ATFGB,1,Q3,1,Churned,Yes,1,95,2119,Competitor,Competitor had better devices
0617-AQNWT,1,Q3,1,Churned,Yes,1,66,6347,Competitor,Competitor made better offer
0617-FHSGK,1,Q3,2,Churned,Yes,1,90,5283,Price,Extra data charges
0618-XWMSS,1,Q3,1,Churned,Yes,1,91,5392,Price,Long distance charges
0619-OLYUR,1,Q3,3,Stayed,No,0,80,6437,,
0620-DLSLK,1,Q3,3,Stayed,No,0,71,2054,,
0620-XEFWH,1,Q3,4,Stayed,No,0,63,5279,,
0621-CXBKL,1,Q3,5,Stayed,No,0,54,4116,,
0621-HJWXJ,1,Q3,4,Stayed,No,0,41,4980,,
0621-JFHOL,1,Q3,3,Stayed,No,0,62,3180,,
0621-TSSMU,1,Q3,5,Stayed,No,0,65,4838,,
0621-TWIEM,1,Q3,1,Churned,Yes,1,67,4097,Attitude,Attitude of support person
0623-EJQEG,1,Q3,3,Stayed,No,0,76,5774,,
0623-GDISB,1,Q3,3,Joined,No,0,27,5838,,
0623-IIHUG,1,Q3,1,Churned,Yes,1,90,4778,Competitor,Competitor made better offer
0625-AFOHS,1,Q3,3,Stayed,No,0,69,2784,,
0626-QXNGV,1,Q3,5,Stayed,No,0,68,5613,,
0628-CNQRM,1,Q3,1,Churned,Yes,1,76,3378,Other,Don't know
0634-SZPQA,1,Q3,2,Churned,Yes,1,67,4650,Competitor,Competitor offered higher download speeds
0635-WKOLD,1,Q3,5,Stayed,No,0,32,5507,,
0637-KVDLV,1,Q3,1,Churned,Yes,1,80,5944,Other,Don't know
0637-UBJRP,1,Q3,1,Churned,Yes,1,77,4745,Competitor,Competitor offered higher download speeds
0637-YLETY,1,Q3,1,Churned,Yes,1,96,5915,Attitude,Attitude of service provider
0639-TSIQW,1,Q3,1,Churned,Yes,1,70,5620,Competitor,Competitor offered more data
0640-YJTPY,1,Q3,5,Stayed,No,0,71,4974,,
0641-EVBOJ,1,Q3,4,Joined,No,0,56,5755,,
0643-OKLRP,1,Q3,1,Churned,Yes,1,95,5915,Dissatisfaction,Network reliability
0644-OQMDK,1,Q3,4,Stayed,No,0,34,4510,,
0650-BWOZN,1,Q3,3,Stayed,No,0,66,5313,,
0654-HMSHN,1,Q3,2,Churned,Yes,1,77,3796,Attitude,Attitude of support person
0654-PQKDW,1,Q3,3,Stayed,No,0,24,4133,,
0655-RBDUG,1,Q3,1,Churned,Yes,1,86,2561,Competitor,Competitor had better devices
0655-YDGFJ,1,Q3,3,Stayed,No,0,66,4825,,
0657-DOGUM,1,Q3,4,Stayed,No,0,76,4077,,
0661-KBKPA,1,Q3,4,Stayed,No,0,73,5052,,
0661-KQHNK,1,Q3,5,Stayed,No,0,46,5518,,
0661-WCQNQ,1,Q3,4,Stayed,No,0,28,3733,,
0661-XEYAN,1,Q3,1,Churned,Yes,1,90,3884,Competitor,Competitor had better devices
0665-XHDJU,1,Q3,5,Stayed,No,0,51,6022,,
0666-UXTJO,1,Q3,5,Stayed,No,0,27,5393,,
0667-NSRGI,1,Q3,4,Stayed,No,0,75,2478,,
0668-OGMHD,1,Q3,4,Stayed,No,0,77,3766,,
0670-ANMUU,1,Q3,3,Stayed,No,0,37,5319,,
0670-KDOMA,1,Q3,4,Joined,No,0,69,5854,,
0673-IGUQO,1,Q3,4,Joined,No,0,38,4845,,
0674-DGMAQ,1,Q3,5,Stayed,No,0,77,5804,,
0674-EYYZV,1,Q3,3,Joined,No,0,74,5882,,
0674-GCDXG,1,Q3,4,Stayed,No,0,38,5816,,
0675-NCDYU,1,Q3,3,Stayed,No,0,74,6491,,
0678-RLHVP,1,Q3,5,Stayed,No,0,67,5731,,
0679-IDSTG,1,Q3,1,Churned,Yes,1,87,4568,Competitor,Competitor had better devices
0679-TDGAK,1,Q3,3,Stayed,No,0,21,5141,,
0680-DFNNY,1,Q3,2,Churned,Yes,1,90,2055,Competitor,Competitor offered more data
0682-USIXD,1,Q3,3,Stayed,No,0,23,2937,,
0684-AOSIH,1,Q3,1,Churned,Yes,1,82,4489,Dissatisfaction,Network reliability
0685-MLYYM,1,Q3,2,Churned,Yes,1,96,4407,Price,Long distance charges
0687-ZVTHB,1,Q3,1,Churned,Yes,1,68,4415,Competitor,Competitor offered more data
0689-DSXGL,1,Q3,3,Stayed,No,0,22,5494,,
0689-NKYLF,1,Q3,2,Churned,Yes,1,86,4028,Attitude,Attitude of support person
0690-SRQID,1,Q3,3,Stayed,No,0,72,4925,,
0691-IFBQW,1,Q3,1,Churned,Yes,1,81,2403,Competitor,Competitor made better offer
0691-JVSYA,1,Q3,1,Churned,Yes,1,80,4328,Competitor,Competitor had better devices
0691-NIKRI,1,Q3,5,Stayed,No,0,31,3784,,
0696-UKTOX,1,Q3,4,Stayed,No,0,80,2496,,
0697-ZMSWS,1,Q3,1,Churned,Yes,1,87,2330,Dissatisfaction,Limited range of services
0699-NDKJM,1,Q3,3,Stayed,No,0,38,4115,,
0701-RFGFI,1,Q3,5,Stayed,No,0,41,6136,,
0701-TJSEF,1,Q3,3,Stayed,No,0,40,4366,,
0702-PGIBZ,1,Q3,2,Churned,Yes,1,91,2777,Competitor,Competitor made better offer
0704-VCUMB,1,Q3,3,Stayed,No,0,55,5974,,
0707-HOVVN,1,Q3,4,Stayed,No,0,62,6024,,
0708-LGSMF,1,Q3,3,Stayed,No,0,44,2731,,
0708-SJDIS,1,Q3,5,Stayed,No,0,55,5567,,
0709-TVGUR,1,Q3,1,Churned,Yes,1,69,3145,Competitor,Competitor had better devices
0716-BQNDX,1,Q3,3,Stayed,No,0,75,4276,,
0719-SYFRB,1,Q3,1,Churned,Yes,1,67,5670,Competitor,Competitor offered higher download speeds
0722-SVSFK,1,Q3,3,Stayed,No,0,56,5041,,
0722-TROQR,1,Q3,1,Churned,Yes,1,78,2122,Price,Lack of affordable download/upload speed
0723-DRCLG,1,Q3,2,Churned,Yes,1,94,2394,Other,Don't know
0723-FDLAY,1,Q3,5,Stayed,No,0,57,2292,,
0723-VSOBE,1,Q3,3,Stayed,No,0,38,5715,,
0725-CXOTM,1,Q3,3,Stayed,No,0,68,4844,,
0727-BMPLR,1,Q3,3,Churned,Yes,1,83,5679,Competitor,Competitor offered higher download speeds
0727-BNRLG,1,Q3,3,Stayed,No,0,20,5709,,
0727-IWKVK,1,Q3,2,Churned,Yes,1,91,4748,Price,Extra data charges
0730-BGQGF,1,Q3,3,Stayed,No,0,63,6291,,
0730-KOAVE,1,Q3,3,Stayed,No,0,75,4219,,
0731-EBJQB,1,Q3,3,Stayed,No,0,26,5482,,
0732-OCQOC,1,Q3,4,Stayed,No,0,42,5674,,
0733-VUNUW,1,Q3,1,Churned,Yes,1,90,4126,Competitor,Competitor had better devices
0734-OXWBT,1,Q3,3,Joined,No,0,56,2584,,
0739-UUAJR,1,Q3,3,Stayed,No,0,28,4954,,
0742-LAFQK,1,Q3,3,Stayed,No,0,46,5152,,
0742-MOABM,1,Q3,2,Churned,Yes,1,82,3394,Competitor,Competitor made better offer
0742-NXBGR,1,Q3,1,Churned,Yes,1,71,4278,Competitor,Competitor had better devices
0743-HNPFG,1,Q3,3,Stayed,No,0,50,5628,,
0743-HRVFF,1,Q3,5,Stayed,No,0,48,4132,,
0744-BIKKF,1,Q3,3,Stayed,No,0,67,4621,,
0744-GKNGE,1,Q3,3,Stayed,No,0,70,4915,,
0746-JTRFU,1,Q3,1,Churned,Yes,1,77,4810,Dissatisfaction,Product dissatisfaction
0748-RDGGM,1,Q3,2,Churned,Yes,1,82,6136,Price,Long distance charges
0749-IRGQE,1,Q3,4,Stayed,No,0,48,4118,,
0750-EBAIU,1,Q3,3,Stayed,No,0,29,4770,,
0750-EKNGL,1,Q3,5,Stayed,No,0,46,4476,,
0754-EEBDC,1,Q3,4,Stayed,No,0,74,2347,,
0754-UKWQP,1,Q3,1,Churned,Yes,1,66,3790,Competitor,Competitor had better devices
0756-MPZRL,1,Q3,3,Stayed,No,0,22,3007,,
0757-WCUUZ,1,Q3,3,Stayed,No,0,72,4232,,
0761-AETCS,1,Q3,2,Churned,Yes,1,92,3236,Attitude,Attitude of support person
0769-MURVM,1,Q3,3,Stayed,No,0,52,6187,,
0771-CHWSK,1,Q3,3,Stayed,No,0,78,4838,,
0771-WLCLA,1,Q3,3,Stayed,No,0,70,2683,,
0772-GYEQQ,1,Q3,2,Churned,Yes,1,93,5202,Competitor,Competitor offered more data
0774-IFUVM,1,Q3,3,Stayed,No,0,42,5942,,
0774-RMNUW,1,Q3,4,Stayed,No,0,63,6420,,
0778-NELLA,1,Q3,1,Churned,Yes,1,95,5352,Competitor,Competitor offered higher download speeds
0780-XNZFN,1,Q3,5,Stayed,No,0,49,4193,,
0781-LKXBR,1,Q3,1,Churned,Yes,1,70,4038,Competitor,Competitor had better devices
0784-GTUUK,1,Q3,4,Stayed,No,0,66,4811,,
0784-ZQJZX,1,Q3,4,Stayed,No,0,72,5730,,
0786-IVLAW,1,Q3,3,Stayed,No,0,20,4722,,
0786-VSSUD,1,Q3,1,Churned,Yes,1,92,5692,Competitor,Competitor had better devices
0787-LHDYT,1,Q3,3,Stayed,No,0,64,5667,,
0788-DXBFY,1,Q3,3,Stayed,No,0,72,4801,,
0793-TWELN,1,Q3,3,Stayed,No,0,62,2841,,
0794-YVSGE,1,Q3,3,Stayed,No,0,76,5265,,
0795-GMVQO,1,Q3,4,Stayed,No,0,26,5416,,
0795-LAFGP,1,Q3,3,Stayed,No,0,40,5633,,
0795-XCCTE,1,Q3,3,Stayed,No,0,51,6141,,
0799-DDIHE,1,Q3,5,Stayed,No,0,68,3103,,
0804-XBFBV,1,Q3,3,Stayed,No,0,57,5916,,
0804-YGEQV,1,Q3,4,Stayed,No,0,77,5119,,
0807-ZABDG,1,Q3,1,Churned,Yes,1,90,4412,Competitor,Competitor offered higher download speeds
0810-BDHAW,1,Q3,3,Stayed,No,0,77,2506,,
0810-DHDBD,1,Q3,3,Stayed,No,0,39,5806,,
0811-GSDTP,1,Q3,5,Stayed,No,0,22,3540,,
0812-WUPTB,1,Q3,2,Churned,Yes,1,69,3022,Price,Long distance charges
0813-TAXXS,1,Q3,5,Stayed,No,0,59,6483,,
0815-MFZGM,1,Q3,4,Stayed,No,0,76,4545,,
0816-TSPHQ,1,Q3,3,Joined,No,0,79,3976,,
0817-HSUSE,1,Q3,5,Joined,No,0,43,2954,,
0818-OCPZO,1,Q3,3,Churned,Yes,1,83,2571,Competitor,Competitor offered more data
0820-FNRNX,1,Q3,3,Stayed,No,0,46,2814,,
0822-GAVAP,1,Q3,1,Churned,Yes,1,65,3146,Competitor,Competitor made better offer
0822-QGCXA,1,Q3,5,Stayed,No,0,35,5907,,
0823-HSCDJ,1,Q3,2,Churned,Yes,1,90,5597,Competitor,Competitor made better offer
0824-VWDPO,1,Q3,4,Stayed,No,0,73,3682,,
0825-CPPQH,1,Q3,4,Stayed,No,0,72,4241,,
0827-ITJPH,1,Q3,3,Stayed,No,0,28,5703,,
0829-DDVLK,1,Q3,5,Stayed,No,0,71,4359,,
0829-XXPLX,1,Q3,4,Stayed,No,0,68,2098,,
0831-JNISG,1,Q3,4,Stayed,No,0,20,5406,,
0835-DUUIQ,1,Q3,5,Stayed,No,0,63,2050,,
0835-JKADZ,1,Q3,4,Stayed,No,0,54,4361,,
0836-SEYLU,1,Q3,1,Churned,Yes,1,91,4800,Competitor,Competitor had better devices
0839-JTCUD,1,Q3,3,Stayed,No,0,20,4082,,
0839-QNXME,1,Q3,3,Stayed,No,0,78,3986,,
0840-DCNZE,1,Q3,4,Stayed,No,0,57,5631,,
0840-DFEZH,1,Q3,3,Stayed,No,0,37,4989,,
0841-NULXI,1,Q3,1,Churned,Yes,1,71,3958,Other,Don't know
0842-IWYCP,1,Q3,5,Stayed,No,0,44,2626,,
0843-WTBXE,1,Q3,1,Churned,Yes,1,90,4753,Other,Don't know
0847-HGRML,1,Q3,3,Stayed,No,0,37,4402,,
0848-SOMKO,1,Q3,3,Stayed,No,0,66,4483,,
0848-ZGQIJ,1,Q3,5,Stayed,No,0,36,3050,,
0851-DFJKB,1,Q3,4,Stayed,No,0,55,4497,,
0853-NWIFK,1,Q3,3,Stayed,No,0,64,4868,,
0853-TWRVK,1,Q3,3,Stayed,No,0,48,5981,,
0854-UYHZD,1,Q3,4,Stayed,No,0,55,2816,,
0856-NAOES,1,Q3,5,Stayed,No,0,80,2191,,
0859-YGKFW,1,Q3,5,Stayed,No,0,63,4458,,
0862-PRCBS,1,Q3,3,Stayed,No,0,45,4121,,
0864-FVJNJ,1,Q3,3,Stayed,No,0,20,4952,,
0866-QLSIR,1,Q3,2,Churned,Yes,1,75,5189,Attitude,Attitude of support person
0867-LDTTC,1,Q3,4,Stayed,No,0,68,5900,,
0867-MKZVY,1,Q3,1,Churned,Yes,1,86,5719,Price,Price too high
0868-VJRDR,1,Q3,4,Stayed,No,0,36,4337,,
0869-PAPRP,1,Q3,3,Stayed,No,0,23,3935,,
0870-VEMYL,1,Q3,1,Churned,Yes,1,74,5435,Competitor,Competitor offered higher download speeds
0871-OPBXW,1,Q3,3,Joined,No,0,80,5191,,
0871-URUWO,1,Q3,1,Churned,Yes,1,66,2003,Competitor,Competitor had better devices
0872-CASZJ,1,Q3,3,Stayed,No,0,29,4765,,
0872-JCPIB,1,Q3,4,Stayed,No,0,63,3921,,
0872-NXJYS,1,Q3,1,Churned,Yes,1,81,3246,Competitor,Competitor offered more data
0875-CABNR,1,Q3,3,Churned,Yes,1,94,3320,Attitude,Attitude of support person
0876-WDUUZ,1,Q3,2,Churned,Yes,1,90,3716,Price,Long distance charges
0877-SDMBN,1,Q3,3,Churned,Yes,1,91,6117,Competitor,Competitor made better offer
0880-FVFWF,1,Q3,5,Stayed,No,0,64,4449,,
0880-TKATG,1,Q3,1,Churned,Yes,1,84,4417,Competitor,Competitor had better devices
0883-EIBTI,1,Q3,3,Churned,Yes,1,82,2484,Dissatisfaction,Limited range of services
0885-HMGPY,1,Q3,3,Stayed,No,0,67,6469,,
0886-QGENL,1,Q3,1,Churned,Yes,1,77,4853,Attitude,Attitude of service provider
0887-HJGAR,1,Q3,3,Churned,Yes,1,95,2295,Competitor,Competitor offered higher download speeds
0887-WBJVH,1,Q3,4,Stayed,No,0,20,4700,,
0895-DQHEW,1,Q3,1,Churned,Yes,1,77,4019,Competitor,Competitor offered more data
0895-LMRSF,1,Q3,4,Stayed,No,0,50,3314,,
0895-LNKRC,1,Q3,4,Stayed,No,0,43,3461,,
0895-UADGO,1,Q3,3,Stayed,No,0,66,5489,,
0897-FEGMU,1,Q3,3,Churned,Yes,1,84,5286,Dissatisfaction,Network reliability
0898-XCGTF,1,Q3,5,Stayed,No,0,49,5926,,
0899-LIIBW,1,Q3,5,Stayed,No,0,76,5891,,
0899-WZRSD,1,Q3,3,Stayed,No,0,31,5680,,
0902-RFHOF,1,Q3,3,Stayed,No,0,26,2907,,
0902-XKXPN,1,Q3,3,Stayed,No,0,78,5463,,
0906-QVPMS,1,Q3,4,Stayed,No,0,26,5398,,
0907-HQNTS,1,Q3,3,Stayed,No,0,47,4588,,
0909-SDHNU,1,Q3,3,Stayed,No,0,56,4236,,
0909-SELIE,1,Q3,4,Stayed,No,0,72,4302,,
0913-XWSCN,1,Q3,4,Stayed,No,0,20,6411,,
0916-KNFAJ,1,Q3,4,Stayed,No,0,76,5117,,
0916-QOFDP,1,Q3,3,Stayed,No,0,29,3471,,
0917-EZOLA,1,Q3,3,Churned,Yes,1,74,5925,Price,Extra data charges
0921-OHLVP,1,Q3,4,Stayed,No,0,59,5357,,
0923-PNFUB,1,Q3,2,Churned,Yes,1,65,4852,Attitude,Attitude of support person
0924-BJCRC,1,Q3,3,Stayed,No,0,44,4340,,
0925-VYDLG,1,Q3,3,Churned,Yes,1,83,5898,Attitude,Attitude of service provider
0927-CNGRH,1,Q3,4,Joined,No,0,21,5272,,
0927-LCSMG,1,Q3,3,Churned,Yes,1,75,3331,Competitor,Competitor offered more data
0928-JMXNP,1,Q3,4,Stayed,No,0,46,2914,,
0928-XUTSN,1,Q3,4,Stayed,No,0,37,3895,,
0929-HYQEW,1,Q3,3,Joined,No,0,23,2085,,
0929-PECLO,1,Q3,4,Stayed,No,0,38,4438,,
0930-EHUZA,1,Q3,5,Stayed,No,0,38,4771,,
0931-MHTEM,1,Q3,4,Stayed,No,0,69,4478,,
0932-YIXYU,1,Q3,3,Stayed,No,0,64,5134,,
0936-NQLJU,1,Q3,3,Stayed,No,0,79,5062,,
0939-EREMR,1,Q3,5,Stayed,No,0,40,4335,,
0939-YAPAF,1,Q3,3,Churned,Yes,1,72,2744,Competitor,Competitor offered higher download speeds
0940-OUQEC,1,Q3,1,Churned,Yes,1,77,3492,Competitor,Competitor offered more data
0942-KOWSM,1,Q3,5,Stayed,No,0,46,4274,,
0943-ZQPXH,1,Q3,5,Stayed,No,0,78,5635,,
0945-TSONX,1,Q3,3,Stayed,No,0,30,5698,,
0946-CLJTI,1,Q3,1,Churned,Yes,1,91,4662,Competitor,Competitor had better devices
0946-FKYTX,1,Q3,3,Stayed,No,0,51,6290,,
0947-IDHRQ,1,Q3,2,Churned,Yes,1,75,3949,Competitor,Competitor made better offer
0947-MUGVO,1,Q3,1,Churned,Yes,1,95,5849,Competitor,Competitor had better devices
0952-KMEEH,1,Q3,1,Churned,Yes,1,91,5525,Price,Long distance charges
0953-LGOVU,1,Q3,4,Stayed,No,0,75,2562,,
0956-ACVZC,1,Q3,3,Stayed,No,0,70,4084,,
0956-SYCWG,1,Q3,3,Stayed,No,0,49,2024,,
0958-YHXGP,1,Q3,4,Stayed,No,0,80,4562,,
0959-WHOKV,1,Q3,3,Stayed,No,0,46,2887,,
0960-HUWBM,1,Q3,4,Stayed,No,0,25,4024,,
0961-ZWLVI,1,Q3,3,Stayed,No,0,44,6005,,
0962-CQPWQ,1,Q3,5,Stayed,No,0,56,4574,,
0963-ZBDRN,1,Q3,3,Churned,Yes,1,93,3606,Attitude,Attitude of support person
0967-BMLBD,1,Q3,5,Stayed,No,0,72,5837,,
0968-GSIKN,1,Q3,3,Churned,Yes,1,73,3901,Competitor,Competitor made better offer
0969-RGKCU,1,Q3,4,Stayed,No,0,24,5137,,
0970-ETWGE,1,Q3,2,Churned,Yes,1,91,4996,Competitor,Competitor had better devices
0970-QXPXW,1,Q3,3,Joined,No,0,25,5454,,
0971-QIFJK,1,Q3,3,Stayed,No,0,21,4884,,
0973-KYVNF,1,Q3,3,Stayed,No,0,75,5176,,
0975-UYDTX,1,Q3,3,Stayed,No,0,39,2068,,
0975-VOOVL,1,Q3,4,Joined,No,0,48,4699,,
0979-MOZQI,1,Q3,4,Stayed,No,0,54,4987,,
0979-PHULV,1,Q3,3,Churned,Yes,1,80,4020,Competitor,Competitor made better offer
0980-FEXWF,1,Q3,5,Stayed,No,0,48,3386,,
0980-PVMRC,1,Q3,3,Stayed,No,0,35,2819,,
0983-TATYJ,1,Q3,3,Stayed,No,0,59,4935,,
0988-AADSA,1,Q3,4,Stayed,No,0,56,6317,,
0988-JRWWP,1,Q3,4,Joined,No,0,68,3167,,
0991-BRRFB,1,Q3,1,Churned,Yes,1,75,4028,Other,Deceased
0993-OSGPT,1,Q3,5,Stayed,No,0,24,6418,,
0997-YTLNY,1,Q3,3,Stayed,No,0,74,3749,,
0999-QXNSA,1,Q3,4,Stayed,No,0,57,3779,,
1000-AJSLD,1,Q3,1,Churned,Yes,1,90,4389,Competitor,Competitor made better offer
1004-NOZNR,1,Q3,4,Stayed,No,0,59,5693,,
1009-IRMNA,1,Q3,3,Churned,Yes,1,91,4479,Attitude,Attitude of support person
1010-DIAUQ,1,Q3,3,Churned,Yes,1,91,5383,Competitor,Competitor made better offer
1013-QCWAM,1,Q3,4,Stayed,No,0,32,5469,,
1015-JPFYW,1,Q3,3,Stayed,No,0,29,5084,,
1015-OWJKI,1,Q3,4,Joined,No,0,59,5279,,
1016-DJTSV,1,Q3,4,Stayed,No,0,20,5242,,
1017-FBQMM,1,Q3,4,Stayed,No,0,69,6361,,
1020-JPQOW,1,Q3,4,Stayed,No,0,63,6161,,
1022-RKXDR,1,Q3,3,Stayed,No,0,42,3089,,
1023-BQXZE,1,Q3,4,Stayed,No,0,71,5548,,
1024-GUALD,1,Q3,1,Churned,Yes,1,94,4851,Dissatisfaction,Product dissatisfaction
1024-KPRBB,1,Q3,4,Stayed,No,0,56,2675,,
1024-VRZHF,1,Q3,1,Churned,Yes,1,70,2044,Competitor,Competitor made better offer
1025-FALIX,1,Q3,3,Stayed,No,0,23,5379,,
1027-LKKQQ,1,Q3,3,Stayed,No,0,54,4480,,
1028-FFNJK,1,Q3,5,Stayed,No,0,73,4828,,
1029-QFBEN,1,Q3,2,Churned,Yes,1,95,3556,Competitor,Competitor made better offer
1031-IIDEO,1,Q3,3,Churned,Yes,1,72,2874,Dissatisfaction,Network reliability
1032-MAELW,1,Q3,5,Stayed,No,0,67,5071,,
1035-IPQPU,1,Q3,4,Stayed,No,0,53,5187,,
1036-GUDCL,1,Q3,4,Stayed,No,0,60,5275,,
1038-RQOST,1,Q3,3,Stayed,No,0,32,2276,,
1038-ZAGBI,1,Q3,3,Churned,Yes,1,94,2653,Attitude,Attitude of support person
1041-RXHRA,1,Q3,3,Churned,Yes,1,69,3407,Attitude,Attitude of support person
1042-HFUCW,1,Q3,5,Stayed,No,0,50,5136,,
1043-UXOVO,1,Q3,3,Stayed,No,0,35,4955,,
1043-YCUTE,1,Q3,3,Churned,Yes,1,79,6484,Dissatisfaction,Service dissatisfaction
1045-LTCYT,1,Q3,3,Stayed,No,0,78,2158,,
1047-NNCBF,1,Q3,3,Stayed,No,0,59,5790,,
1047-RNXZV,1,Q3,5,Stayed,No,0,67,4871,,
1049-FYSYG,1,Q3,3,Stayed,No,0,38,5977,,
1051-EQPZR,1,Q3,5,Stayed,No,0,36,5584,,
1051-GEJLJ,1,Q3,5,Joined,No,0,74,4836,,
1052-QJIBV,1,Q3,3,Stayed,No,0,53,6015,,
1053-MXTTK,1,Q3,4,Stayed,No,0,48,5730,,
1057-FOGLZ,1,Q3,3,Stayed,No,0,20,4333,,
1060-ENTOF,1,Q3,4,Stayed,No,0,64,5703,,
1061-PNTHC,1,Q3,3,Stayed,No,0,67,5012,,
1062-LHZOD,1,Q3,1,Churned,Yes,1,90,2100,Competitor,Competitor made better offer
1063-DHQJF,1,Q3,3,Stayed,No,0,30,5817,,
1064-FBXNK,1,Q3,3,Joined,No,0,20,2618,,
1066-JKSGK,1,Q3,1,Churned,Yes,1,92,4832,Competitor,Competitor made better offer
1069-QJOEE,1,Q3,5,Stayed,No,0,76,4134,,
1069-XAIEM,1,Q3,1,Churned,Yes,1,96,2975,Competitor,Competitor had better devices
1073-XXCZD,1,Q3,4,Stayed,No,0,79,6228,,
1074-AMIOH,1,Q3,4,Stayed,No,0,73,5989,,
1074-WVEVG,1,Q3,5,Stayed,No,0,57,5757,,
1075-BGWOH,1,Q3,2,Churned,Yes,1,87,3392,Attitude,Attitude of support person
1077-HUUJM,1,Q3,5,Stayed,No,0,49,4668,,
1078-TDCRN,1,Q3,5,Joined,No,0,27,4133,,
1080-BWSYE,1,Q3,5,Stayed,No,0,36,6469,,
1084-MNSMJ,1,Q3,3,Stayed,No,0,43,6261,,
1084-UQCHV,1,Q3,2,Churned,Yes,1,66,2901,Attitude,Attitude of support person
1085-LDWAM,1,Q3,3,Stayed,No,0,26,5188,,
1086-LXKFY,1,Q3,1,Churned,Yes,1,92,4779,Other,Don't know
1087-GRUYI,1,Q3,5,Stayed,No,0,65,3756,,
1087-UDSIH,1,Q3,3,Churned,Yes,1,81,5000,Attitude,Attitude of support person
1088-AUUZZ,1,Q3,3,Stayed,No,0,52,5314,,
1088-CNNKB,1,Q3,3,Stayed,No,0,56,5540,,
1089-HDMKP,1,Q3,4,Stayed,No,0,40,4143,,
1089-XZWHH,1,Q3,5,Stayed,No,0,31,3594,,
1090-ESELR,1,Q3,3,Stayed,No,0,25,5534,,
1090-PYKCI,1,Q3,3,Stayed,No,0,27,4686,,
1091-SOZGA,1,Q3,4,Stayed,No,0,43,4606,,
1092-GANHU,1,Q3,2,Churned,Yes,1,87,3182,Competitor,Competitor offered more data
1092-WPIVQ,1,Q3,4,Stayed,No,0,55,3675,,
1093-YSWCA,1,Q3,3,Stayed,No,0,50,5433,,
1094-BKOSX,1,Q3,4,Stayed,No,0,22,4534,,
1095-JUDTC,1,Q3,2,Churned,Yes,1,65,5214,Competitor,Competitor offered higher download speeds
1095-WGNGG,1,Q3,4,Stayed,No,0,60,6311,,
1096-ADRUX,1,Q3,3,Stayed,No,0,45,4395,,
1097-FSPVW,1,Q3,3,Stayed,No,0,72,5387,,
1098-KFQEC,1,Q3,5,Stayed,No,0,23,5366,,
1098-TDVUQ,1,Q3,3,Joined,No,0,66,4745,,
1099-BTKWT,1,Q3,4,Stayed,No,0,69,4897,,
1099-GODLO,1,Q3,5,Joined,No,0,38,4836,,
1100-DDVRV,1,Q3,5,Stayed,No,0,24,5575,,
1101-SSWAG,1,Q3,5,Stayed,No,0,33,4858,,
1104-FEJAM,1,Q3,3,Stayed,No,0,48,2434,,
